modeldb_id,model_name,paper_id,authors,title,journal,year,doi,pubmedid,citation_count,modeldb_model_count,all_paper_ids
121600,Thalamic neuron: Modeling rhythmic neuronal activity (Meuth et al. 2005),121601,"Meuth P, Meuth SG, Jacobi D, Broicher T, Pape HC, Budde T",Get the rhythm: modeling neuronal activity.,"Journal of undergraduate neuroscience education : JUNE : a publication of FUN, Faculty for Undergraduate Neuroscience",2005,,,13,1,121601
150240,A Model Circuit of Thalamocortical Convergence (Behuret et al. 2013),151754,"Béhuret S, Deleuze C, Gomez L, Frégnac Y, Bal T",Cortically-controlled population stochastic facilitation as a plausible substrate for guiding sensory transfer across the thalamic gateway,PLoS computational biology,2013,10.1371/journal.pcbi.1003401,,13,1,151754
138205,CA1 pyramidal neuron: schizophrenic behavior (Migliore et al. 2011),138208,"Migliore M, De Blasi I, Tegolo D, Migliore R",A modeling study suggesting how a reduction in the context-dependent input on CA1 pyramidal neurons could generate schizophrenic behavior.,Neural networks : the official journal of the International Neural Network Society,2011,10.1016/j.neunet.2011.01.001,,12,1,138208
147218,Dendritic signals command firing dynamics in a Cerebellar Purkinje Cell model (Genet et al. 2010),147221,"Genet S, Sabarly L, Guigon E, Berry H, Delord B",Dendritic signals command firing dynamics in a mathematical model of cerebellar Purkinje cells.,Biophysical journal,2010,10.1016/j.bpj.2010.04.056,,12,1,147221
18742,"Novel Na current with slow de-inactivation (Tsutsui, Oka 2002)",10335,"Tsutsui H, Oka Y",Slow removal of Na(+) channel inactivation underlies the temporal filtering property in the teleost thalamic neurons.,The Journal of physiology,2002,10.1113/jphysiol.2001.013061,,11,1,10335
186977,"H-currents effect on the fluctuation of gamma/beta oscillations (Avella-Gonzalez et al., 2015)",186978,"Avella Gonzalez OJ, Mansvelder HD, van Pelt J, van Ooyen A","H-Channels Affect Frequency, Power and Amplitude Fluctuations of Neuronal Network Oscillations.",Frontiers in computational neuroscience,2015,10.3389/fncom.2015.00141,,11,1,186978
139654,Frog second-order vestibular neuron models (Rossert et al. 2011),139759,"Rössert C, Moore LE, Straka H, Glasauer S","Cellular and network contributions to vestibular signal processing: impact of ion conductances, synaptic inhibition, and noise.",The Journal of neuroscience : the official journal of the Society for Neuroscience,2011,10.1523/JNEUROSCI.6161-10.2011,,10,1,139759
140462,Calcium and potassium currents of olfactory bulb juxtaglomerular cells (Masurkar and Chen 2011),140405,"Masurkar AV, Chen WR",Calcium currents of olfactory bulb juxtaglomerular cells: profile and multiple conductance plateau potential simulation.,Neuroscience,2011,10.1016/j.neuroscience.2011.06.016,,9,1,140405|140439
146030,Olfactory bulb mitral cell gap junction NN model: burst firing and synchrony (O`Connor et al. 2012),146032,"O'Connor S, Angelo K, Jacob TJ","Burst firing versus synchrony in a gap junction connected olfactory bulb mitral cell network
model",Frontiers in computational neuroscience,2012,10.3389/fncom.2012.00075,,9,1,146032
151443,"Recurrent discharge in a reduced model of cat spinal motoneuron (Balbi et al, 2013)",151446,"Balbi P, Martinoia S, Colombo R, Massobrio P",Modelling recurrent discharge in the spinal a-motoneuron: reappraisal of the F wave.,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,2014,10.1016/j.clinph.2013.09.025,,9,1,151446
3167,Estimation and Production of Time Intervals (Migliore et al 2001),3891,"Migliore M, Messineo L, Cardaci M, Ayala GF",Quantitative modeling of perception and production of time intervals.,Journal of neurophysiology,2001,10.1152/jn.2001.86.6.2754,,8,1,3891
120910,Electrically-coupled Retzius neurons (Vazquez et al. 2009),120900,"Vazquez Y, Mendez B, Trueta C, De-Miguel FF",Summation of excitatory postsynaptic potentials in electrically-coupled neurones.,Neuroscience,2009,10.1016/j.neuroscience.2009.06.003,,8,1,120900
136309,Neocort. pyramidal cells subthreshold somatic voltage controls spike propagation (Munro Kopell 2012),144389,"Munro E, Kopell N",Subthreshold somatic voltage in neocortical pyramidal cells can control whether spikes propagate from the axonal plexus to axon terminals: a model study.,Journal of neurophysiology,2012,10.1152/jn.00709.2011,,8,1,144389
12631,Computer model of clonazepam's effect in thalamic slice (Lytton 1997),4188,Lytton WW,Computer model of clonazepam's effect in thalamic slice.,Neuroreport,1997,10.1097/00001756-199710200-00029,,7,1,4188
154732,Spine head calcium in a CA1 pyramidal cell model (Graham et al. 2014),154733,"Graham BP, Saudargiene A, Cobb S",Spine head calcium as a measure of summed postsynaptic activity for driving synaptic plasticity.,Neural computation,2014,10.1162/NECO_a_00640,,7,1,154733
143719,CA1 pyramidal neuron: depolarization block  (Bianchi et al. 2012),143723,"Bianchi D, Marasco A, Limongiello A, Marchetti C, Marie H, Tirozzi B, Migliore M",On the mechanisms underlying the depolarization block in the spiking dynamics of CA1 pyramidal neurons.,Journal of computational neuroscience,2012,10.1007/s10827-012-0383-y,,6,1,143723
144579,Parametric computation and persistent gamma in a cortical model (Chambers et al. 2012),144580,"Chambers JD, Bethwaite B, Diamond NT, Peachey T, Abramson D, Petrou S, Thomas EA",Parametric computation predicts a multiplicative interaction between synaptic strength parameters that control gamma oscillations.,Frontiers in computational neuroscience,2012,10.3389/fncom.2012.00053,,5,1,144580
151949,"DRt neuron model (Sousa et al., 2014)",152198,"Sousa M, Szucs P, Lima D, Aguiar P",The pronociceptive dorsal reticular nucleus contains mostly tonic neurons and shows a high prevalence of spontaneous activity in block preparation.,Journal of neurophysiology,2014,10.1152/jn.00440.2013,,5,1,152198
51196,LTP in cerebellar mossy fiber-granule cell synapses (Saftenku 2002),51138,Saftenku EE,A simplified model of long-term plasticity in cerebellar mossy fiber-granule cell synapses.,Neurophysiology/Neirofiziologiya,2002,10.1023/A:1020723921430,,4,1,51138
94321,Inferring connection proximity in electrically coupled networks (Cali et al. 2007),97966,"Calì C, Berger TK, Pignatelli M, Carleton A, Markram H, Giugliano M",Inferring connection proximity in networks of electrically coupled cells by subthreshold frequency response analysis.,Journal of computational neuroscience,2008,10.1007/s10827-007-0058-2,,4,1,97966
149737,Modeling conductivity profiles in the deep neocortical pyramidal neuron (Wang K et al. 2013),149699,"Wang K, Riera J, Enjieu-Kadji H, Kawashima R",The role of extracellular conductivity profiles in compartmental models for neurons: particulars for layer 5 pyramidal cells.,Neural computation,2013,10.1162/NECO_a_00458,,4,1,149699
3808,"MyFirstNEURON (Houweling, Sejnowski 1997)",8075,"Sejnowski TJ, Houweling AR",Personal communication from Arthur Houweling.,,1997,,,3,1,4846|8075
138273,Stochastic 3D model of neonatal rat spinal motoneuron (Ostroumov 2007),137854,Ostroumov K,A new stochastic tridimensional model of neonatal rat spinal motoneuron for investigating compartmentalization of neuronal conductances and their influence on firing.,Journal of neuroscience methods,2007,10.1016/j.jneumeth.2007.03.003,,3,1,137854
146026,A set of reduced models of layer 5 pyramidal neurons (Bahl et al. 2012),145813,"Bahl A, Stemmler MB, Herz AV, Roth A",Automated optimization of a reduced layer 5 pyramidal cell model based on experimental data.,Journal of neuroscience methods,2012,10.1016/j.jneumeth.2012.04.006,,3,1,145813
117459,Competition for AP initiation sites in a circuit controlling simple learning (Cruz et al. 2007),117341,"Cruz GE, Sahley CL, Muller KJ",Neuronal competition for action potential initiation sites in a circuit controlling simple learning.,Neuroscience,2007,10.1016/j.neuroscience.2007.05.046,,2,1,117341
185328,Enhancing the HH eqs: simulations based on the first publication in Biophys J (Moore 2015),185327,Moore JW,Enhancing the Hodgkin-Huxley Equations: Simulations Based on the First Publication in the Biophysical Journal.,Biophysical journal,2015,10.1016/j.bpj.2015.08.008,,2,1,185327
20014,Transfer properties of Neuronal Dendrites (Korogod et al 1998),19875,"Tyc-Dumont S, Korogod SM, Kulagina IB",Transfer properties of neuronal dendrites with tonically activated conductances.,Neurophysiology,1999,10.1007/BF02462817,,1,1,19875
87284,Amyloid beta (IA block) effects on a model CA1 pyramidal cell (Morse et al. 2010),126976,"Morse TM, Carnevale NT, Mutalik PG, Migliore M, Shepherd GM",Abnormal Excitability of Oblique Dendrites Implicated in Early Alzheimer's: A Computational Study.,Frontiers in neural circuits,2010,10.3389/fncir.2010.00016,,0,1,126976
125857,A Fast Rhythmic Bursting Cell: in vivo cell modeling (Lee 2007),125858,Lee J,Fast Rhythmic Bursting Cells: The Horizontal Fiber System in the Cat’s Primary Visual Cortex,Penn McNair Research Journal,2007,,,0,1,125858
127995,Olfactory bulb cluster formation (Migliore et al. 2010),128379,"Migliore M, Hines ML, McTavish TS, Shepherd GM",Functional roles of distributed synaptic clusters in the mitral-granule cell network of the olfactory bulb.,Frontiers in integrative neuroscience,2010,10.3389/fnint.2010.00122,,0,1,128379
140249,A multi-compartment model for interneurons in the dLGN (Halnes et al. 2011),141509,"Halnes G, Augustinaite S, Heggelund P, Einevoll GT, Migliore M",A multi-compartment model for interneurons in the dorsal lateral geniculate nucleus.,PLoS computational biology,2011,10.1371/journal.pcbi.1002160,,0,1,141509
147461,Storing serial order in intrinsic excitability: a working memory model (Conde-Sousa & Aguiar 2013),148590,"Conde-Sousa E, Aguiar P",A working memory model for serial order that stores information in the intrinsic excitability properties of neurons.,Journal of computational neuroscience,2013,10.1007/s10827-013-0447-7,,0,1,148590
149415,Olfactory Computations in Mitral-Granule cell circuits (Migliore & McTavish 2013),150542,"Migliore M, McTavish TS",Olfactory Computation in Mitral-Granule Cell Circuits,Encyclopedia of Computational Neuroscience,2013,10.1007/978-1-4614-7320-6_615-4,,0,1,150542
150556,Single compartment Dorsal Lateral Medium Spiny Neuron w/ NMDA and AMPA (Biddell and Johnson 2013),150620,"Biddell K, Johnson J",A Biophysical Model of Cortical Glutamate Excitation of Medium Spiny Neurons in the Dorsal Lateral Striatum,56th IEEE Midwest Symposium on Circuits and Systems,2013,,,0,1,150620
168858,Rhesus Monkey Layer 3 Pyramidal Neurons: Young vs aged PFC (Coskren et al. 2015),183997,"Coskren PJ, Luebke JI, Kabaso D, Wearne SL, Yadav A, Rumbell T, Hof PR, Weaver CM",Functional consequences of age-related morphologic changes to pyramidal neurons of the rhesus monkey prefrontal cortex.,Journal of computational neuroscience,2015,10.1007/s10827-014-0541-5,,0,1,183997
184145,Allen Institute: Pvalb-IRES-Cre VISp layer 6a 471081668,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184148,Allen Institute: Nr5a1-Cre VISp layer 4 329322394,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184152,Allen Institute: Pvalb-IRES-Cre VISp layer 5 471085845,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184168,Allen Institute: Pvalb-IRES-Cre VISp layer 6a 472301074,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184178,Allen Institute: Nr5a1-Cre VISp layer 4 472306544,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184180,Allen Institute: Pvalb-IRES-Cre VISp layer 2/3 472306616,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184182,Allen Institute: Pvalb-IRES-Cre VISp layer 5 472349114,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184184,Allen Institute: Htr3a-Cre VISp layer 2/3 472352327,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184196,Allen Institute: Htr3a-Cre VISp layer 2/3 472421285,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184297,Allen Institute: Nr5a1-Cre VISp layer 4 472442377,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184303,Allen Institute: Nr5a1-Cre VISp layer 4 472451419,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184310,Allen Institute: Pvalb-IRES-Cre VISp layer 5 472912177,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184316,Allen Institute: Gad2-IRES-Cre VISp layer 5 473561729,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184319,Allen Institute: Nr5a1-Cre VISp layer 4 473834758,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184323,Allen Institute: Pvalb-IRES-Cre VISp layer 6a 473860269,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184325,Allen Institute: Pvalb-IRES-Cre VISp layer 5 473862421,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184327,Allen Institute: Nr5a1-Cre VISp layer 2/3 473862496,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184331,Allen Institute: Nr5a1-Cre VISp layer 4 473863035,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184337,Allen Institute: Nr5a1-Cre VISp layer 4 473871429,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184339,Allen Institute: Rbp4-Cre VISp layer 6a 473871592,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184346,Allen Institute: Rbp4-Cre VISp layer 5 472424854,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184348,Allen Institute: Ntsr1-Cre VISp layer 4 472430904,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184350,Allen Institute: Pvalb-IRES-Cre VISp layer 5 473465774,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
184352,Allen Institute: Nr5a1-Cre VISp layer 4 472915634,182684,No authors listed,Documentation,Allen Cell Types Database,2015,,,0,49,182684
